NumeroDePasajeros,CanalDeVenta,TipoDeViaje,ClientePotencial,Estadia,HorarioDelVuelo,DiaDelVuelo,Ruta,OrigenReserva,EquipajeExtra,AsientosPreferido,QuiereComidaEnVuelo,DuracionDelVuelo,ReservaCompleta
2,1,2,11,17,10,3,DMKMEL,4,0,0,0,8.83,0
1,1,2,128,24,22,4,DMKMEL,4,0,0,0,8.83,0
1,1,2,119,17,13,4,DMKMEL,4,0,0,0,8.83,0
1,1,2,70,17,11,3,DMKMEL,4,0,0,0,8.83,0
1,1,2,190,24,3,4,DMKMEL,4,0,1,0,8.83,0
1,0,2,35,40,0,6,DMKMEL,93,1,1,0,8.83,0
1,1,2,280,29,17,1,DMKMEL,100,1,0,0,8.83,0
1,1,2,11,17,11,4,DMKMEL,4,1,1,1,8.83,0
1,1,2,34,85,6,6,DMKMEL,4,1,0,1,8.83,0
1,0,2,272,20,11,4,DMKMEL,4,0,1,1,8.83,0
4,1,2,103,22,4,4,DMKMEL,4,1,1,1,8.83,0
1,1,2,28,29,0,3,DMKMEL,4,0,0,0,8.83,0
1,1,2,8,60,20,1,DMKMEL,4,1,0,0,8.83,0
2,1,2,28,32,8,5,DMKMEL,59,1,0,0,8.83,0
1,1,2,41,19,23,4,DMKMEL,4,1,0,1,8.83,0
1,1,1,68,1,6,5,DMKMEL,4,1,0,1,8.83,0
1,1,2,0,23,0,5,DMKMEL,4,1,0,0,8.83,1
1,1,2,214,19,9,1,DMKMEL,4,0,0,0,8.83,0
2,1,2,70,25,6,0,DMKMEL,4,0,0,0,8.83,0
1,1,2,66,22,9,6,DMKMEL,4,1,0,0,8.83,0
3,1,2,41,17,11,0,DMKMEL,4,0,0,0,8.83,0
1,1,2,22,23,8,1,DMKMEL,4,0,0,0,8.83,0
1,1,2,152,19,1,3,DMKMEL,4,0,0,0,8.83,0
1,1,2,29,63,15,2,DMKMEL,4,1,0,0,8.83,0
1,1,2,183,23,9,4,DMKMEL,4,1,0,1,8.83,0
1,1,2,37,20,14,0,DMKMEL,93,1,1,1,8.83,0
1,1,2,71,116,3,2,DMKMEL,4,1,1,1,8.83,0
1,0,2,68,33,5,6,DMKMEL,4,1,0,0,8.83,0
1,0,2,68,33,5,6,DMKMEL,4,1,0,0,8.83,0
1,1,2,24,38,13,0,DMKMEL,4,1,1,0,8.83,0
2,1,2,58,18,22,4,DMKMEL,4,1,0,1,8.83,1
2,1,2,174,30,0,3,DMKMEL,4,1,0,1,8.83,0
2,1,2,19,18,6,0,DMKMEL,4,1,0,0,8.83,0
1,0,2,55,26,3,6,DMKMEL,4,1,0,0,8.83,0
2,1,2,13,22,4,6,DMKMEL,4,1,1,1,8.83,0
1,1,2,13,21,15,6,DMKMEL,4,1,0,1,8.83,0
1,1,2,51,31,10,4,DMKMEL,4,1,0,1,8.83,0
1,1,2,59,20,14,3,DMKMEL,4,0,1,0,8.83,0
1,1,2,33,25,6,2,DMKMEL,93,1,1,1,8.83,1
2,1,2,221,42,12,1,DMKMEL,4,0,0,0,8.83,0
4,1,2,70,22,10,5,DMKMEL,4,1,0,0,8.83,0
1,0,2,56,27,13,4,DMKMEL,93,1,0,0,8.83,1
1,1,2,79,17,8,3,DMKMEL,4,0,0,0,8.83,1
2,1,2,171,18,6,4,DMKMEL,4,1,0,0,8.83,0
1,1,2,39,171,10,6,DMKMEL,93,1,0,1,8.83,0
1,1,2,121,30,1,6,DMKMEL,4,0,0,1,8.83,0
1,1,2,66,33,13,4,DMKMEL,4,1,0,1,8.83,0
1,0,2,57,18,15,6,DMKMEL,67,1,0,1,8.83,0
1,0,2,21,89,2,2,DMKMEL,93,1,1,1,8.83,0
1,1,2,9,21,14,4,DMKMEL,4,1,0,0,8.83,0
1,1,2,25,23,3,6,DMKMEL,4,1,0,0,8.83,0
1,1,2,120,17,12,0,DMKMEL,4,0,0,0,8.83,0
2,1,2,278,20,7,6,DMKMEL,93,1,1,1,8.83,1
2,1,2,53,32,7,5,DMKMEL,4,1,0,1,8.83,0
1,1,2,30,43,8,0,DMKMEL,4,1,0,1,8.83,0
2,1,2,251,38,0,1,DMKMEL,4,0,0,0,8.83,0
1,1,2,142,46,15,2,DMKMEL,4,0,1,0,8.83,0
2,1,2,149,19,3,3,DMKMEL,4,1,0,0,8.83,0
1,1,2,11,17,14,6,DMKMEL,4,0,0,1,8.83,0
1,1,2,29,19,11,5,DMKMEL,4,1,0,1,8.83,0
1,1,2,7,30,5,5,DMKMEL,4,0,0,0,8.83,0
1,1,2,26,29,16,6,DMKMEL,4,1,1,0,8.83,0
1,1,2,74,20,9,4,DMKMEL,57,0,0,0,8.83,0
2,1,2,290,40,6,4,DMKMEL,4,0,0,0,8.83,0
1,1,2,89,63,7,4,DMKMEL,4,0,0,0,8.83,0
1,1,2,262,17,2,1,DMKMEL,93,1,1,0,8.83,0
2,1,2,24,19,11,5,DMKMEL,4,0,0,0,8.83,0
1,1,2,84,29,7,6,DMKMEL,4,1,0,1,8.83,0
2,1,2,106,20,3,1,DMKMEL,4,1,0,1,8.83,0
2,1,2,7,20,4,2,DMKMRU,93,1,1,1,7.42,0
4,1,2,95,19,1,3,DMKMRU,93,1,1,0,7.42,0
1,1,2,13,17,6,2,DMKMRU,54,0,1,1,7.42,0
1,1,2,121,59,8,4,DMKMRU,54,0,0,0,7.42,1
1,1,2,8,22,5,3,DMKMRU,93,1,0,0,7.42,1
1,0,2,10,17,8,6,DMKMRU,28,0,0,0,7.42,0
1,1,2,36,57,8,6,DMKMRU,93,1,0,0,7.42,1
1,1,2,15,17,13,4,DMKMRU,27,1,1,0,7.42,0
1,1,2,161,171,0,1,DMKOOL,4,0,0,0,8.83,0
2,1,2,54,29,1,2,DMKOOL,4,1,0,0,8.83,0
1,1,2,8,58,3,4,DMKOOL,4,1,1,1,8.83,0
1,1,2,5,31,9,0,DMKOOL,4,1,0,0,8.83,0
1,1,2,14,18,11,6,DMKOOL,4,0,0,1,8.83,0
1,0,2,56,26,1,2,DMKOOL,4,0,0,0,8.83,0
1,1,2,14,176,23,2,DMKOOL,61,1,1,1,8.83,0
1,1,2,11,29,12,4,DMKOOL,4,1,0,0,8.83,0
1,1,2,20,89,6,2,DMKOOL,4,1,0,0,8.83,0
1,1,2,6,66,11,3,DMKOOL,4,1,0,0,8.83,0
4,1,2,82,21,6,6,DMKOOL,4,1,1,1,8.83,0
1,1,2,133,23,1,6,DMKOOL,4,0,0,1,8.83,0
1,1,2,10,89,23,3,DMKOOL,4,1,0,0,8.83,0
1,1,2,88,29,6,3,DMKOOL,4,1,1,0,8.83,0
1,1,2,4,28,12,6,DMKOOL,4,1,0,1,8.83,0
1,0,2,105,18,5,2,DMKOOL,4,1,0,1,8.83,0
1,1,2,29,27,3,2,DMKOOL,4,0,0,0,8.83,0
1,1,2,18,30,3,5,DMKOOL,4,0,0,0,8.83,0
1,1,2,222,21,8,5,DMKOOL,4,0,0,0,8.83,0
1,1,2,105,18,8,2,DMKOOL,4,0,0,0,8.83,0
1,1,2,17,58,0,0,DMKOOL,4,1,1,0,8.83,0
2,1,2,0,18,5,0,DMKOOL,4,1,0,0,8.83,0
1,1,2,107,19,5,4,DMKOOL,4,1,0,1,8.83,0
2,1,2,181,17,4,5,DMKOOL,4,0,0,0,8.83,0
1,1,2,294,18,3,0,DMKOOL,4,1,1,1,8.83,0
4,1,2,315,21,3,2,DMKOOL,100,1,1,1,8.83,0
1,1,2,21,28,11,1,DMKOOL,4,0,0,0,8.83,0
1,1,2,140,38,7,5,DMKOOL,4,1,1,1,8.83,0
1,1,2,40,91,12,0,DMKOOL,4,1,0,1,8.83,0
1,1,2,131,18,2,1,DMKOOL,4,1,0,0,8.83,0
1,1,2,71,21,18,4,DMKOOL,4,1,0,0,8.83,0
2,1,2,64,21,10,2,DMKOOL,4,1,0,0,8.83,0
2,1,2,390,18,3,3,DMKOOL,4,1,1,0,8.83,0
1,1,2,16,24,14,5,DMKOOL,101,1,0,1,8.83,1
1,1,2,26,24,11,6,DMKOOL,4,0,0,0,8.83,0
1,1,2,50,37,5,2,DMKOOL,4,1,0,1,8.83,0
1,1,2,136,64,4,2,DMKOOL,93,1,1,1,8.83,0
1,1,2,41,18,23,3,DMKOOL,4,0,1,0,8.83,0
3,1,2,78,18,1,1,DMKOOL,4,1,0,1,8.83,0
2,1,2,214,91,9,4,DMKOOL,4,1,0,1,8.83,0
1,0,2,43,17,5,4,DMKOOL,4,0,1,0,8.83,0
3,1,2,29,72,4,3,DMKOOL,93,1,0,0,8.83,0
1,1,2,4,53,6,4,DMKOOL,4,1,0,1,8.83,0
1,0,2,17,90,11,3,DMKOOL,93,0,0,0,8.83,0
1,1,2,68,29,9,2,DMKOOL,4,1,1,1,8.83,0
3,1,2,150,17,1,3,DMKOOL,4,1,0,0,8.83,0
1,1,2,81,23,6,4,DMKOOL,4,0,0,0,8.83,0
1,1,2,6,31,11,5,DMKOOL,4,1,0,1,8.83,0
2,1,2,146,25,3,1,DMKOOL,4,1,1,1,8.83,0
1,1,2,58,18,1,6,DMKOOL,4,1,0,0,8.83,0
2,1,2,125,24,0,1,DMKOOL,4,0,1,1,8.83,0
1,1,2,20,49,5,4,DMKOOL,4,1,1,1,8.83,0
1,1,2,56,30,1,4,DMKOOL,4,1,1,1,8.83,0
1,1,2,66,18,15,5,DMKOOL,93,0,0,0,8.83,1
1,1,2,41,21,4,4,DMKOOL,4,1,0,0,8.83,0
1,1,2,23,21,6,0,DMKOOL,4,0,0,0,8.83,0
1,0,2,4,34,9,3,DMKOOL,4,0,0,0,8.83,0
2,1,2,22,17,2,2,DMKOOL,4,1,0,0,8.83,0
2,1,2,139,23,10,1,DMKOOL,4,1,0,0,8.83,0
1,1,2,4,17,23,4,DMKOOL,4,1,1,1,8.83,0
1,1,2,11,89,6,6,DMKOOL,4,1,0,0,8.83,0
1,1,2,26,45,10,6,DMKOOL,4,1,0,1,8.83,0
1,1,2,15,28,12,5,DMKOOL,4,0,0,0,8.83,0
1,1,2,61,87,10,1,DMKOOL,4,1,1,1,8.83,0
1,1,2,88,30,9,4,DMKOOL,4,0,0,0,8.83,0
3,1,2,115,18,0,2,DMKOOL,4,1,0,0,8.83,0
3,1,2,118,28,0,4,DMKOOL,4,1,1,0,8.83,0
1,0,2,4,18,9,4,DMKOOL,4,0,1,0,8.83,0
1,1,2,21,86,6,1,DMKOOL,4,1,0,0,8.83,0
1,1,2,43,41,5,1,DMKOOL,4,0,0,0,8.83,0
1,1,2,95,23,6,1,DMKOOL,4,1,0,0,8.83,1
1,1,2,27,46,3,4,DMKOOL,4,1,1,1,8.83,0
2,1,2,244,23,11,1,DMKOOL,4,1,1,1,8.83,0
1,1,2,40,27,13,2,DMKOOL,4,0,0,0,8.83,0
1,1,2,208,44,3,6,DMKOOL,4,1,0,0,8.83,0
1,1,2,26,175,0,6,DMKOOL,4,1,0,0,8.83,0
1,1,2,89,17,5,4,DMKOOL,4,0,0,0,8.83,0
1,1,2,47,29,9,1,DMKOOL,4,0,1,1,8.83,0
2,1,2,60,21,7,1,DMKOOL,4,1,0,0,8.83,0
4,1,2,113,17,6,4,DMKOOL,4,1,1,1,8.83,0
1,1,2,88,21,7,4,DMKOOL,4,0,0,0,8.83,0
2,1,2,83,41,11,6,DMKOOL,4,1,0,0,8.83,0
1,1,2,209,43,9,6,DMKOOL,93,1,0,1,8.83,0
1,1,2,48,19,12,0,DMKOOL,4,0,1,0,8.83,0
1,0,2,58,19,1,3,DMKOOL,4,0,0,1,8.83,0
2,1,2,167,25,11,1,DMKOOL,4,1,0,1,8.83,0
1,1,2,20,28,7,5,DMKOOL,4,1,0,0,8.83,0
2,1,2,10,26,3,6,DMKOOL,4,0,1,0,8.83,0
2,1,2,134,23,0,0,DMKOOL,4,1,0,1,8.83,0
2,1,2,51,21,1,5,DMKOOL,4,1,1,0,8.83,0
1,1,2,64,17,6,4,DMKOOL,4,0,0,1,8.83,0
1,1,2,14,21,23,4,DMKOOL,4,0,1,0,8.83,0
1,1,2,13,83,13,4,DMKOOL,93,1,0,0,8.83,0
1,1,2,199,49,2,0,DMKOOL,101,0,0,0,8.83,0
1,1,2,116,31,13,5,DMKOOL,86,1,0,0,8.83,0
1,1,2,19,17,1,6,DMKOOL,4,1,0,1,8.83,0
1,1,2,182,28,22,0,DMKOOL,4,0,1,0,8.83,0
1,1,2,6,27,23,4,DMKOOL,4,0,1,1,8.83,0
2,1,2,17,23,3,6,DMKOOL,4,0,0,0,8.83,0
1,1,2,45,28,7,0,DMKOOL,4,1,1,1,8.83,0
1,1,2,72,32,5,5,DMKOOL,93,0,1,1,8.83,1
2,1,2,25,19,12,6,DMKOOL,4,1,1,1,8.83,0
1,1,2,34,29,1,5,DMKOOL,4,1,0,0,8.83,0
1,1,2,15,20,5,4,DMKOOL,14,1,1,0,8.83,0
2,1,2,57,17,2,6,DMKOOL,4,1,1,0,8.83,0
1,1,2,70,33,22,4,DMKOOL,100,1,1,1,8.83,0
1,1,2,187,20,8,3,DMKOOL,93,0,1,1,8.83,0
1,1,2,20,21,10,2,DMKOOL,4,0,0,1,8.83,0
2,1,2,18,66,4,4,DMKOOL,4,1,0,0,8.83,0
2,1,2,56,22,9,5,DMKOOL,4,1,1,0,8.83,0
2,1,2,21,22,3,3,DMKOOL,93,1,1,1,8.83,0
3,1,2,22,32,3,5,DMKOOL,93,1,1,1,8.83,1
2,1,2,46,23,2,5,DMKOOL,4,0,0,0,8.83,1
1,1,2,115,22,3,2,DMKOOL,4,1,0,1,8.83,0
1,1,2,37,21,9,1,DMKOOL,4,1,1,1,8.83,0
1,0,2,34,17,6,3,DMKOOL,93,1,1,1,8.83,1
3,1,2,319,25,8,0,DMKOOL,4,1,1,1,8.83,0
1,1,2,14,76,3,1,DMKOOL,4,1,0,0,8.83,0
2,1,2,316,30,23,6,DMKOOL,4,0,0,0,8.83,0
2,1,2,334,22,6,3,DMKOOL,4,1,1,1,8.83,0
1,1,2,58,29,12,4,DMKOOL,4,0,0,0,8.83,0
2,1,2,116,20,22,5,DMKOOL,4,1,1,0,8.83,0
1,1,2,104,30,2,3,DMKOOL,4,1,1,1,8.83,0
1,1,2,12,30,0,6,DMKOOL,4,0,0,0,8.83,0
1,1,2,92,28,6,3,DMKOOL,4,1,1,1,8.83,1
1,1,2,10,87,4,5,DMKOOL,4,1,1,0,8.83,0
1,1,2,3,21,7,0,DMKOOL,4,1,0,0,8.83,0
4,1,2,113,21,1,3,DMKOOL,4,1,1,1,8.83,0
1,1,2,56,31,14,1,DMKOOL,4,1,0,1,8.83,0
1,1,2,132,31,10,0,DMKOOL,100,1,0,0,8.83,0
2,1,2,281,19,5,6,DMKOOL,4,1,0,1,8.83,0
2,1,2,35,25,10,5,DMKOOL,4,1,1,0,8.83,0
1,1,2,53,17,7,3,DMKOOL,4,1,0,0,8.83,0
1,1,2,13,29,2,5,DMKOOL,61,1,1,1,8.83,0
1,1,2,95,23,17,2,DMKOOL,93,1,0,0,8.83,0
1,1,2,35,19,7,1,DMKOOL,4,0,0,0,8.83,0
1,1,2,44,17,6,1,DMKOOL,4,0,0,0,8.83,0
2,1,2,106,27,5,1,DMKOOL,4,1,0,0,8.83,0
1,1,2,16,22,11,1,DMKOOL,4,1,0,0,8.83,0
1,1,2,62,18,9,0,DMKOOL,4,1,0,0,8.83,0
2,1,2,220,47,17,5,DMKOOL,89,1,1,1,8.83,0
1,1,2,131,55,2,2,DMKOOL,4,1,1,0,8.83,0
1,1,2,72,53,14,6,DMKOOL,4,1,0,0,8.83,0
1,1,2,155,26,7,0,DMKOOL,4,1,1,0,8.83,0
1,0,2,7,42,2,0,DMKOOL,4,1,1,1,8.83,0
2,1,2,122,17,8,4,DMKOOL,4,1,1,1,8.83,0
1,1,2,74,20,1,0,DMKOOL,93,1,0,0,8.83,0
1,1,2,51,26,23,1,DMKOOL,4,0,0,0,8.83,0
1,1,2,8,91,8,3,DMKOOL,4,0,0,0,8.83,0
1,1,2,49,28,5,1,DMKOOL,4,1,0,0,8.83,0
1,1,2,153,29,1,5,DMKOOL,4,1,0,1,8.83,0
1,1,2,25,21,5,1,DMKOOL,4,0,0,0,8.83,1
2,1,2,107,35,8,1,DMKOOL,4,1,0,1,8.83,0
2,1,2,4,21,0,2,DMKOOL,4,1,0,1,8.83,0
1,1,2,101,28,5,0,DMKOOL,4,1,1,1,8.83,0
2,1,2,311,44,21,3,DMKOOL,4,1,1,1,8.83,0
2,1,2,189,18,2,4,DMKOOL,4,0,0,1,8.83,0
1,1,2,5,19,11,4,DMKOOL,4,1,1,1,8.83,0
1,1,2,125,17,9,0,DMKOOL,4,0,1,1,8.83,0
1,1,2,300,23,12,1,DMKOOL,4,1,0,0,8.83,0
2,1,2,162,24,5,1,DMKOOL,4,1,1,1,8.83,0
2,1,2,115,27,4,3,DMKOOL,4,0,1,0,8.83,0
2,1,2,41,32,3,2,DMKOOL,93,1,1,0,8.83,0
1,1,2,13,19,1,5,DMKOOL,4,0,0,0,8.83,0
1,1,2,36,23,12,1,DMKOOL,4,1,1,0,8.83,0
1,1,2,2,29,17,2,DMKOOL,4,1,0,1,8.83,0
2,1,2,101,32,1,0,DMKOOL,4,1,0,1,8.83,0
1,1,2,46,18,6,4,DMKOOL,4,1,1,0,8.83,0
1,0,2,161,21,3,6,DMKOOL,4,1,0,0,8.83,0
2,1,2,21,18,11,6,DMKOOL,4,1,1,1,8.83,0
2,1,2,39,31,9,4,DMKOOL,4,1,1,1,8.83,0
1,1,2,29,28,22,0,DMKOOL,4,1,1,1,8.83,0
1,1,2,392,21,0,1,DMKOOL,4,0,0,0,8.83,0
3,1,2,269,48,11,4,DMKOOL,10,1,1,1,8.83,0
1,1,2,11,30,0,3,DMKOOL,4,1,1,0,8.83,0
1,0,2,156,29,8,1,DMKOOL,4,0,1,1,8.83,0
2,1,2,86,23,4,1,DMKOOL,4,1,1,0,8.83,0
5,1,2,184,23,23,2,DMKOOL,4,1,0,0,8.83,0
1,1,2,11,40,1,6,DMKOOL,4,0,0,0,8.83,0
1,1,2,144,32,1,3,DMKOOL,4,1,0,1,8.83,0
1,1,2,16,17,8,6,DMKOOL,4,0,0,1,8.83,0
2,1,2,24,106,22,0,DMKOOL,4,1,1,0,8.83,0
2,1,1,206,1,16,1,DMKOOL,43,1,1,1,8.83,0
1,1,2,192,18,2,1,DMKOOL,4,1,0,0,8.83,0
1,1,2,51,22,9,6,DMKOOL,4,1,0,0,8.83,0
3,1,2,102,29,3,6,DMKOOL,4,1,0,0,8.83,0
1,1,2,196,27,23,5,DMKOOL,11,1,0,0,8.83,0
1,1,2,34,17,12,4,DMKOOL,4,1,0,1,8.83,0
3,1,2,49,19,13,1,DMKOOL,4,1,0,0,8.83,0
2,1,2,290,27,4,6,DMKOOL,4,0,0,0,8.83,0
1,1,2,126,85,7,6,DMKOOL,93,0,0,0,8.83,0
1,1,2,22,37,11,4,DMKOOL,4,1,0,1,8.83,0
1,1,2,8,52,6,4,DMKOOL,4,1,0,0,8.83,0
1,1,2,111,21,22,5,DMKOOL,16,1,0,0,8.83,0
1,1,2,20,89,8,2,DMKOOL,93,1,0,0,8.83,0
1,1,2,17,28,5,0,DMKOOL,4,0,0,0,8.83,0
1,1,2,26,29,3,4,DMKOOL,14,0,0,0,8.83,0
1,1,2,50,30,7,1,DMKOOL,101,1,0,0,8.83,0
1,1,2,6,25,6,2,DMKOOL,4,0,0,0,8.83,0
1,1,2,82,20,10,6,DMKOOL,4,1,0,1,8.83,0
1,1,2,7,33,4,3,DMKOOL,4,0,0,0,8.83,0
1,0,2,41,37,13,5,DMKOOL,4,0,0,0,8.83,0
1,1,2,41,74,12,2,DMKOOL,42,1,0,0,8.83,0
1,1,2,25,22,1,0,DMKOOL,4,1,0,0,8.83,0
1,1,2,93,19,3,5,DMKOOL,4,0,0,0,8.83,0
1,1,2,103,30,15,3,DMKOOL,93,0,1,0,8.83,0
1,1,2,121,24,8,2,DMKOOL,4,1,0,0,8.83,1
1,1,2,24,21,15,1,DMKOOL,93,1,0,0,8.83,0
6,1,2,123,20,10,2,DMKOOL,4,1,0,0,8.83,0
1,1,2,46,37,22,5,DMKOOL,4,0,1,0,8.83,0
1,1,2,109,19,3,3,DMKOOL,15,1,1,0,8.83,1
1,1,2,35,78,12,1,DMKOOL,89,1,1,1,8.83,1
1,1,2,57,19,4,5,DMKOOL,4,1,0,0,8.83,0
1,1,2,130,42,12,4,DMKOOL,4,1,0,1,8.83,0
1,1,2,7,28,6,1,DMKOOL,4,1,0,0,8.83,0
1,1,2,4,83,11,6,DMKOOL,93,1,1,1,8.83,0
1,1,2,8,92,8,4,DMKOOL,4,1,1,1,8.83,1
1,1,2,76,28,4,1,DMKOOL,63,0,0,0,8.83,0
1,1,2,20,166,7,5,DMKOOL,4,1,0,0,8.83,0
1,1,2,63,17,4,1,DMKOOL,4,1,0,1,8.83,0
1,1,2,33,31,0,4,DMKOOL,4,1,0,0,8.83,0
3,1,2,120,26,13,1,DMKOOL,4,0,1,0,8.83,0
1,1,2,23,18,5,0,DMKOOL,4,0,0,0,8.83,0
1,0,2,56,26,1,2,DMKOOL,4,0,0,0,8.83,0
1,1,2,24,29,3,4,DMKOOL,4,1,1,1,8.83,0
1,1,2,51,29,5,1,DMKOOL,4,1,0,0,8.83,0
1,1,2,43,23,17,3,DMKOOL,4,0,0,0,8.83,0
1,1,2,135,20,3,3,DMKOOL,4,0,0,1,8.83,0
1,1,2,22,22,0,2,DMKOOL,4,1,0,1,8.83,1
1,1,2,19,18,9,6,DMKOOL,4,0,0,0,8.83,0
2,1,2,63,22,16,5,DMKOOL,4,0,0,0,8.83,0
3,0,2,197,29,7,3,DMKOOL,4,1,0,1,8.83,0
1,0,2,46,85,14,1,DMKOOL,93,1,1,0,8.83,0
1,1,2,83,28,8,0,DMKOOL,4,0,0,0,8.83,0
2,0,2,47,24,6,3,DMKOOL,93,1,1,1,8.83,0
1,1,2,65,20,20,1,DMKOOL,4,0,1,0,8.83,0
1,1,2,86,19,5,1,DMKOOL,4,0,1,0,8.83,0
1,1,2,26,22,7,5,DMKOOL,4,0,1,0,8.83,0
1,1,2,59,49,10,0,DMKOOL,4,0,0,0,8.83,0
1,0,2,2,62,7,0,DMKOOL,4,0,0,1,8.83,0
1,1,2,4,27,4,0,DMKOOL,4,0,0,1,8.83,0
1,1,2,64,20,7,2,DMKOOL,4,1,0,0,8.83,0
1,1,2,111,56,6,5,DMKOOL,4,0,0,1,8.83,0
1,1,2,71,20,3,4,DMKOOL,4,1,0,1,8.83,0
1,0,2,12,37,11,1,DMKOOL,93,0,0,1,8.83,1
1,0,2,115,19,21,5,DMKOOL,4,0,0,1,8.83,0
1,1,2,16,18,2,6,DMKOOL,4,1,1,1,8.83,0
1,1,2,91,21,6,5,DMKOOL,4,0,0,0,8.83,0
1,1,2,27,25,15,6,DMKOOL,4,1,0,1,8.83,0
2,1,2,181,27,22,6,DMKOOL,4,1,1,1,8.83,0
3,1,2,142,30,23,1,DMKOOL,4,1,1,0,8.83,0
2,1,2,207,29,11,2,DMKOOL,4,1,1,0,8.83,0
1,1,2,24,27,9,4,DMKOOL,4,1,1,1,8.83,0
2,1,2,170,26,3,4,DMKOOL,4,1,0,0,8.83,0
2,1,2,125,34,10,6,DMKOOL,4,0,0,1,8.83,0
1,1,2,5,91,3,0,DMKOOL,4,1,0,0,8.83,0
2,1,2,119,17,1,4,DMKOOL,4,1,1,1,8.83,0
4,1,2,109,35,7,0,DMKOOL,4,1,0,1,8.83,0
2,1,2,8,29,5,0,DMKOOL,4,1,0,0,8.83,0
1,1,2,7,28,22,6,DMKOOL,4,0,0,1,8.83,0
1,1,2,186,21,12,0,DMKOOL,4,1,0,0,8.83,0
1,1,2,23,28,10,6,DMKOOL,4,0,1,0,8.83,0
1,1,2,66,21,1,0,DMKOOL,4,0,0,1,8.83,0
2,1,2,95,40,9,1,DMKOOL,4,1,0,0,8.83,0
1,1,2,37,22,23,3,DMKOOL,4,0,0,1,8.83,0
2,1,2,39,25,11,2,DMKOOL,4,1,1,0,8.83,0
1,1,2,5,89,9,1,DMKOOL,14,1,0,0,8.83,0
2,1,2,81,88,9,0,DMKOOL,4,1,0,0,8.83,0
1,1,2,13,30,5,4,DMKOOL,4,0,1,0,8.83,0
1,1,2,84,56,1,1,DMKOOL,4,1,1,1,8.83,0
1,1,2,77,41,12,1,DMKOOL,93,0,0,0,8.83,0
4,1,2,120,38,13,4,DMKOOL,93,1,1,1,8.83,0
2,0,2,237,27,12,3,DMKOOL,4,1,1,1,8.83,0
2,1,2,19,26,11,0,DMKOOL,4,1,0,1,8.83,0
1,1,2,48,25,13,5,DMKOOL,4,1,1,1,8.83,0
1,1,2,82,43,11,4,DMKOOL,93,0,0,1,8.83,0
2,1,2,49,17,14,5,DMKOOL,4,1,0,0,8.83,0
2,1,2,76,27,13,6,DMKOOL,4,1,0,1,8.83,0
1,0,2,33,36,6,6,DMKOOL,4,0,0,0,8.83,0
1,1,2,24,26,12,4,DMKOOL,4,1,1,1,8.83,0
2,1,2,78,89,3,5,DMKOOL,4,0,0,0,8.83,0
1,0,2,3,19,3,1,DMKOOL,4,0,0,0,8.83,0
1,1,2,164,25,8,0,DMKOOL,4,0,0,1,8.83,0
1,1,2,57,32,10,5,DMKOOL,4,0,0,0,8.83,0
1,1,2,41,45,6,5,DMKOOL,4,1,1,0,8.83,0
2,1,2,107,23,22,6,DMKOOL,4,0,0,1,8.83,0
1,1,2,14,30,2,5,DMKOOL,4,1,0,0,8.83,0
1,1,2,19,327,1,3,DMKOOL,4,0,0,1,8.83,0
1,1,2,37,27,23,5,DMKOOL,4,0,0,0,8.83,0
2,1,2,7,18,13,0,DMKOOL,4,1,1,1,8.83,0
2,1,2,84,21,2,0,DMKOOL,4,0,1,0,8.83,0
1,0,2,21,48,0,4,DMKOOL,4,1,1,1,8.83,0
1,0,2,180,36,2,5,DMKOOL,4,1,1,1,8.83,0
1,1,2,5,24,13,0,DMKOOL,4,0,0,0,8.83,0
1,1,2,38,64,0,4,DMKOOL,4,1,1,1,8.83,0
1,1,2,206,25,2,0,DMKOOL,4,0,0,1,8.83,0
2,1,2,95,21,10,1,DMKOOL,4,1,0,1,8.83,0
1,1,2,92,22,5,2,DMKOOL,4,1,0,0,8.83,0
1,1,2,6,28,5,6,DMKOOL,4,1,0,1,8.83,1
1,1,2,56,71,3,5,DMKOOL,93,1,1,1,8.83,0
2,1,2,54,22,13,4,DMKOOL,4,1,0,0,8.83,0
2,1,2,266,35,21,1,DMKOOL,4,0,0,0,8.83,0
1,1,2,248,73,0,6,DMKOOL,4,0,0,1,8.83,0
2,1,2,63,21,23,6,DMKOOL,4,1,0,0,8.83,0
2,0,2,187,23,1,3,DMKOOL,4,1,1,0,8.83,0
1,1,2,20,20,10,6,DMKOOL,4,1,0,1,8.83,0
1,1,2,101,37,10,2,DMKOOL,4,1,0,0,8.83,0
1,1,2,9,71,8,5,DMKOOL,4,1,0,0,8.83,0
1,1,2,29,60,0,1,DMKOOL,4,0,0,1,8.83,0
1,1,2,16,60,11,2,DMKOOL,93,1,0,1,8.83,0
1,1,2,69,23,11,0,DMKOOL,48,1,1,0,8.83,0
1,1,2,56,21,1,4,DMKOOL,4,1,1,1,8.83,0
1,1,2,206,17,10,1,DMKOOL,4,1,0,0,8.83,0
1,1,2,118,21,3,3,DMKOOL,4,0,0,1,8.83,0
2,1,2,178,17,9,1,DMKOOL,4,1,1,1,8.83,1
1,1,2,69,30,12,1,DMKOOL,4,1,0,0,8.83,0
1,1,2,41,88,12,1,DMKOOL,4,0,0,0,8.83,0
1,1,2,87,39,15,2,DMKOOL,93,1,1,0,8.83,0
4,1,2,36,21,10,4,DMKOOL,76,1,0,0,8.83,0
